,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
1398,12-05-2011,2292.705,1881.305,1441.9485,2338.3568,1125.6363,2086.0496,3278.96,8720.6481
1399,11-05-2011,2281.536,1856.536,1394.9469,2331.5976,1075.5934,2082.55865,3278.96,8778.273
1400,10-05-2011,2307.172,1868.572,1435.0176,2336.7435,1105.9537,2079.0677,3265.36,8718.212
1401,09-05-2011,2288.693,1836.493,1470.177,2327.6179,1131.7852,2075.581,3251.76,8689.7999
1402,06-05-2011,2278.34,1826.9815,1446.7068,2321.1188,1103.4683,2072.0994,3224.56,8707.7672
1403,05-05-2011,2269.67,1817.47,1493.0964,2321.962,1153.2834,2074.5661,3197.36,8652.2605
1404,04-05-2011,2290.444,1851.844,1483.2585,2332.3422,1151.1584,2077.0277,3197.36,8636.6188
1405,03-05-2011,2306.254,1877.259,1451.8629,2341.1193,1129.1111,2079.4876,3170.16,8629.03
1406,02-05-2011,2314.074,1902.674,1450.5318,2347.309,1134.8418,2081.9441,3170.16,8618.4424
1407,29-04-2011,2318.137,1893.137,1498.2678,2345.4815,1172.3234,2078.4659,3142.96,8555.6665
1408,28-04-2011,2312.816,1901.416,1561.5027,2347.411,1237.7428,2080.919,3142.96,8497.9804
1409,27-04-2011,2304.622,1906.822,1573.7427,2348.4072,1247.7609,2083.3687,3142.96,8490.6993
1410,26-04-2011,2290.308,1878.908,1582.8003,2340.6161,1257.779,2079.8922,3142.96,8499.2979
1411,25-04-2011,2269.925,1844.925,1563.0633,2330.8496,1232.9029,2076.4191,3142.96,8540.8493
1412,21-04-2011,2273.546,1834.946,1522.6254,2328.8759,1188.8763,2072.9494,3115.76,8560.758
1413,20-04-2011,2261.612,1809.412,1489.2561,2321.8498,1151.3794,2069.4831,3115.76,8606.6461
1414,19-04-2011,2231.454,1792.854,1482.2181,2315.6958,1151.8333,2071.9294,3088.56,8622.3609
1415,18-04-2011,2218.738,1766.538,1460.7369,2308.4079,1125.3235,2068.4665,3115.76,8674.9538
1416,15-04-2011,2243.456,1777.656,1500.012,2313.292,1155.0242,2065.007,3142.96,8633.2596
1417,14-04-2011,2234.684,1755.284,1510.2936,2307.2859,1157.9057,2061.5509,3142.96,8635.1738
1418,13-04-2011,2234.497,1768.697,1468.4022,2310.8712,1126.1021,2063.9938,3170.16,8687.5763
1419,12-04-2011,2234.072,1754.672,1472.5791,2307.58,1123.3294,2060.5394,3170.16,8686.8691
1420,11-04-2011,2251.582,1758.582,1509.9876,2310.13,1151.3216,2057.0901,3170.16,8637.0625
1421,08-04-2011,2257.889,1778.489,1541.3067,2315.8335,1187.2851,2059.5296,3170.16,8597.3403
1422,07-04-2011,2266.967,1773.967,1534.56705,2315.6414,1163.6976,2056.0837,3170.16,8608.205
1423,06-04-2011,2270.418,1791.018,1527.8274,2320.4167,1175.142,2058.5198,3197.36,8613.1758
1424,05-04-2011,2265.471,1772.471,1467.729,2315.6533,1112.8506,2055.0756,3170.16,8660.3389
1425,04-04-2011,2265.879,1759.279,1431.7281,2315.84285,1072.8666,2051.6348,3170.16,8696.5489
1426,01-04-2011,2265.097,1772.097,1468.953,2316.0324,1114.3075,2054.0692,3156.56,8641.3312
1427,31-03-2011,2253.911,1774.511,1454.8005,2316.029,1108.1586,2056.4985,3142.96,8661.8128
1428,30-03-2011,2258.042,1792.242,1405.0296,2321.027,1069.0008,2058.9244,3142.96,8700.5099
1429,29-03-2011,2243.048,1763.648,1395.4059,2316.2568,1053.4373,2055.487,3115.76,8710.375
1430,28-03-2011,2227.323,1761.523,1430.7795,2311.4866,1093.1765,2057.9112,3115.76,8688.7969
1431,25-03-2011,2233.46,1781.26,1521.4167,2317.1391,1184.1486,2060.3303,3115.76,8593.2484
1432,24-03-2011,2226.422,1787.822,1528.8678,2318.4838,1198.024,2062.7477,3088.56,8572.2228
1433,23-03-2011,2205.818,1753.618,1537.6347,2308.5881,1199.5217,2059.3137,3061.36,8570.3171
1434,22-03-2011,2199.409,1760.809,1507.5243,2310.1351,1178.5709,2061.726,3061.36,8601.0939
1435,21-03-2011,2207.246,1782.246,1507.2642,2316.3435,1185.2961,2064.1366,3061.36,8589.4693
1436,18-03-2011,2174.657,1763.257,1437.0678,2309.314,1127.1561,2066.5421,3034.16,8667.3225
1437,17-03-2011,2165.324,1767.524,1525.4559,2309.8971,1216.1035,2068.9459,3034.16,8589.1395
1438,16-03-2011,2136.696,1725.296,1435.0788,2297.3545,1125.6278,2065.5153,3006.96,8688.9584
1439,15-03-2011,2179.179,1781.379,1566.5364,2314.9172,1254.5558,2067.9157,3006.96,8518.1543
1440,14-03-2011,2203.863,1819.663,1576.7721,2326.6523,1271.0254,2070.3127,2979.76,8462.7292
1441,11-03-2011,2217.276,1819.476,1659.8052,2327.895,1341.4581,2066.8855,2979.76,8373.4622
1442,10-03-2011,2201.687,1790.287,1641.0015,2319.6245,1317.3878,2063.46,2979.76,8409.56
1443,09-03-2011,2244.034,1846.234,1700.5032,2337.1685,1379.6027,2065.8536,2979.76,8306.7559
1444,08-03-2011,2247.094,1835.694,1699.4934,2335.0197,1372.053,2062.4332,2952.56,8290.339
1445,07-03-2011,2227.221,1802.221,1703.1501,2325.3399,1368.8349,2059.0145,2925.36,8292.4317
1446,04-03-2011,2245.955,1807.355,1700.4267,2328.3421,1359.694,2055.6009,2952.56,8295.9677
1447,03-03-2011,2262.649,1837.649,1750.9932,2337.4779,1413.6435,2057.9911,2952.56,8227.1704
1448,02-03-2011,2224.348,1785.748,1750.2129,2321.7325,1406.3114,2054.5792,2952.56,8268.8765
1449,01-03-2011,2220.761,1795.761,1771.0056,2327.2303,1432.6189,2056.966,2952.56,8248.5785
1450,28-02-2011,2256.274,1817.674,1759.959,2332.7281,1415.7532,2053.5575,2952.56,8226.2218
1451,25-02-2011,2243.796,1791.596,1723.3002,2325.4708,1375.0858,2050.1524,2979.76,8293.2137
1452,24-02-2011,2220.37,1754.57,1715.4819,2314.6061,1361.2104,2046.7507,2966.16,8309.753
1453,23-02-2011,2222.58,1743.18,1673.7282,2312.1785,1315.7949,2043.3524,2952.56,8349.9546
1454,22-02-2011,2236.248,1770.448,1699.2792,2320.3266,1346.5292,2045.7358,2925.36,8290.8609
1455,18-02-2011,2283.117,1803.717,1678.9761,2332.621,1321.0428,2042.3392,2925.36,8266.0154
1456,17-02-2011,2278.731,1812.931,1701.6966,2334.8276,1349.1523,2044.7209,2925.36,8244.6481
1457,16-02-2011,2271.744,1792.344,1686.2742,2329.374,1328.1998,2041.3277,2898.16,8252.0227
1458,15-02-2011,2257.617,1764.617,1686.0447,2321.5642,1321.3726,2037.9396,2925.36,8286.0618
1459,14-02-2011,2264.944,1758.344,1714.059,2320.8315,1340.8121,2034.5532,2925.36,8254.7002
1460,11-02-2011,2259.555,1766.555,1737.6516,2322.7032,1369.7461,2036.9298,2925.36,8233.4502
1461,10-02-2011,2247.179,1767.779,1725.4116,2322.2646,1365.3516,2039.3047,2925.36,8253.3861
1462,09-02-2011,2245.496,1779.696,1732.5414,2325.3569,1378.9754,2041.6745,2898.16,8227.1347
1463,08-02-2011,2251.769,1799.569,1744.4601,2331.0774,1397.0566,2041.16705,2925.36,8222.3424
1464,07-02-2011,2242.385,1776.585,1706.1642,2324.8248,1354.8116,2040.6596,2898.16,8254.0134
1465,04-02-2011,2228.479,1749.079,1676.7423,2317.0728,1320.8184,2037.28,2925.36,8315.7489
1466,03-02-2011,2222.07,1729.07,1651.1301,2311.7994,1290.3629,2033.9038,2925.36,8349.3664
1467,02-02-2011,2216.851,1710.251,1616.598,2306.917,1251.5995,2030.5293,2898.16,8373.3551
1468,01-02-2011,2222.903,1702.703,1589.5935,2305.7644,1219.8367,2027.1599,2898.16,8395.8903
1469,31-01-2011,2186.404,1679.804,1621.8,2297.3256,1256.7998,2029.5246,2898.16,8397.4611
1470,28-01-2011,2169.778,1676.778,1636.5492,2295.459,1277.5143,2031.8842,2925.36,8412.8665
1471,27-01-2011,2209.218,1702.618,1640.1906,2305.3666,1274.286,2028.5182,2925.36,8372.6479
1472,26-01-2011,2204.271,1711.271,1623.1158,2307.3709,1265.3627,2030.8744,2925.36,8389.891
1473,25-01-2011,2195.006,1688.406,1603.44,2301.1421,1240.4118,2027.5118,2925.36,8420.763
1474,24-01-2011,2194.428,1701.428,1606.7142,2304.5931,1250.4401,2029.8663,2925.36,8414.1228
1475,21-01-2011,2181.695,1675.095,1594.1376,2297.21,1232.0988,2026.5054,2898.16,8424.6662
1476,20-01-2011,2176.442,1683.442,1637.6661,2299.1072,1279.6393,2028.8565,2898.16,8384.0107
1477,19-01-2011,2179.264,1699.864,1622.3049,2303.6853,1272.3021,2031.2042,2925.36,8408.8732
1478,18-01-2011,2201.534,1735.734,1630.1844,2314.7217,1286.6263,2030.6976,2925.36,8374.9429
1479,14-01-2011,2198.508,1719.108,1648.575,2310.5601,1297.151,2030.191,2925.36,8362.9834
1480,13-01-2011,2182.392,1689.392,1624.9518,2302.0465,1268.5077,2026.8369,2898.16,8387.5552
1481,12-01-2011,2186.132,1706.732,1642.3632,2306.9306,1291.7229,2029.1778,2898.16,8362.9613
1482,11-01-2011,2166.616,1700.816,1653.4251,2304.0814,1309.0187,2031.5153,2898.16,8367.7281
1483,10-01-2011,2158.575,1679.175,1665.6498,2298.2453,1328.30435,2028.1646,2898.16,8366.6894
1484,07-01-2011,2161.55,1695.75,1694.3832,2302.8744,1347.59,2030.4987,2898.16,8331.8989
1485,06-01-2011,2165.545,1713.345,1706.0265,2307.8418,1365.4383,2032.8311,2898.16,8312.558
1486,05-01-2011,2170.152,1731.552,1762.101,2313.0149,1424.7445,2035.1601,2870.96,8232.7005
1487,04-01-2011,2159.34,1734.34,1749.708,2313.054,1420.1749,2037.484,2898.16,8268.3427
1488,03-01-2011,2162.179,1723.579,1732.2507,2310.8372,1397.2759,2034.1367,2898.16,8285.0384
1489,31-12-2010,2137.988,1685.788,1715.0841,2299.6121,1374.6455,2030.7911,2898.16,8328.4972
1490,30-12-2010,2138.396,1699.796,1717.8534,2303.3844,1384.2199,2033.1116,2898.16,8321.2926
1491,29-12-2010,2141.626,1716.626,1730.85075,2308.0985,1401.3355,2035.4321,2870.96,8286.446
1492,28-12-2010,2139.467,1700.867,1743.8481,2304.214,1408.8682,2032.0899,2843.76,8259.6183
1493,27-12-2010,2137.818,1712.818,1768.833,2307.2995,1439.1911,2034.4053,2816.56,8215.9419
1494,23-12-2010,2136.509,1697.909,1755.1854,2303.6989,1419.8417,2031.0682,2843.76,8250.1306
1495,22-12-2010,2140.028,1687.828,1728.1044,2301.7099,1387.9412,2027.7328,2843.76,8275.5218
1496,21-12-2010,2132.82,1694.22,1738.0341,2302.9373,1404.2085,2030.0448,2843.76,8268.9768
1497,20-12-2010,2120.036,1667.836,1741.5531,2295.5015,1400.8867,2026.7128,2870.96,8298.0196
1498,17-12-2010,2114.647,1676.047,1767.3795,2297.3324,1432.0103,2029.0214,2870.96,8274.2145
1499,16-12-2010,2112.879,1660.679,1748.1474,2293.5754,1407.4334,2025.6911,2870.96,8274.52815
1500,15-12-2010,2099.891,1661.291,1780.3998,2292.8631,1444.5682,2027.998,2870.96,8274.8418
1501,14-12-2010,2110.703,1658.503,1754.5887,2293.3136,1413.8407,2024.6711,2843.76,8274.7636
1502,13-12-2010,2108.782,1642.982,1736.091,2289.5039,1389.9421,2021.3493,2843.76,8297.3311
1503,10-12-2010,2108.68,1656.48,1737.468,2293.1011,1398.2211,2023.6511,2816.56,8274.9659
1504,09-12-2010,2096.1,1657.5,1765.3446,2292.5197,1431.2776,2025.9512,2816.56,8256.2931
1505,08-12-2010,2088.076,1663.076,1788.7536,2293.4632,1460.1623,2028.2462,2816.56,8237.3908
1506,07-12-2010,2080.375,1668.975,1804.9716,2294.5121,1482.3269,2030.5395,2816.56,8225.1491
1507,06-12-2010,2079.304,1681.504,1817.8083,2297.7829,1501.3329,2032.8294,2816.56,8209.5567
1508,03-12-2010,2082.007,1670.607,1803.8394,2295.5185,1481.6656,2029.5093,2816.56,8223.1074
1509,02-12-2010,2076.601,1651.601,1787.2848,2290.5341,1459.5775,2026.1926,2789.36,8230.2984
1510,01-12-2010,2050.319,1638.919,1783.5822,2285.3423,1463.1101,2028.4791,2789.36,8256.0415
1511,30-11-2010,2006.935,1581.935,1756.0575,2267.6011,1430.7506,2025.1658,2789.36,8328.9392
1512,29-11-2010,2019.192,1607.792,1768.4964,2275.3395,1449.386,2027.4489,2789.36,8300.4013
1513,26-11-2010,2021.98,1596.98,1748.5758,2273.0989,1424.1359,2024.139,2789.36,8319.7286
1514,24-11-2010,2037.195,1625.795,1730.6136,2281.8369,1414.315,2026.4187,2816.56,8334.9317
1515,23-11-2010,2007.241,1582.241,1709.9892,2268.5905,1388.3968,2023.1122,2816.56,8387.7218
1516,22-11-2010,2036.328,1624.928,1741.4154,2281.995,1424.8108,2025.3885,2816.56,8323.7831
1517,19-11-2010,2039.541,1614.541,1724.3406,2279.9006,1402.2144,2022.0854,2843.76,8356.9467
1518,18-11-2010,2034.373,1595.773,1714.9923,2274.9859,1386.8498,2018.784,2816.56,8356.9416
1519,17-11-2010,2003.603,1578.603,1723.7898,2268.2522,1402.0784,2021.0569,2816.56,8374.9769
1520,16-11-2010,2003.178,1591.778,1748.7288,2271.7304,1432.4302,2023.3281,2816.56,8346.847
1521,15-11-2010,2036.175,1611.175,1745.2251,2279.666,1422.5413,2020.0301,2789.36,8302.9496
1522,12-11-2010,2038.657,1627.257,1762.5753,2284.1285,1445.7905,2022.2979,2789.36,8279.3247
1523,11-11-2010,2063.018,1665.218,1774.8612,2295.9639,1464.2984,2024.5623,2789.36,8238.7729
1524,10-11-2010,2071.807,1687.607,1779.5889,2302.5565,1475.7241,2026.8233,2789.36,8221.2
1525,09-11-2010,2062.78,1692.18,1789.1361,2303.1396,1491.6701,2029.0809,2762.16,8199.7069
1526,08-11-2010,2079.525,1722.525,1797.6123,2312.4182,1506.6131,2031.3351,2762.16,8170.4856
1527,05-11-2010,2083.945,1740.545,1796.7249,2317.5386,1512.779,2033.5876,2734.96,8145.7846
1528,04-11-2010,2075.802,1746.002,1809.6228,2318.4192,1531.8717,2035.835,2734.96,8137.0942
1529,03-11-2010,2036.532,1720.332,1805.3082,2308.7853,1534.8246,2038.0807,2762.16,8193.4492
1530,02-11-2010,2029.069,1726.469,1800.3357,2309.8886,1537.1604,2040.323,2734.96,8184.6466
1531,01-11-2010,2013.446,1697.246,1796.679,2301.4328,1527.1287,2037.0267,2734.96,8206.5137
1532,29-10-2010,2011.542,1681.742,1781.1648,2297.6112,1505.9739,2033.7355,2734.96,8226.3408
1533,28-10-2010,2012.426,1669.026,1753.4412,2294.7314,1473.3611,2030.4477,2734.96,8255.421
1534,27-10-2010,2010.165,1680.365,1756.8531,2297.5891,1483.556,2032.6866,2707.76,8233.185
1535,26-10-2010,2015.588,1699.388,1773.0864,2303.0461,1505.7835,2034.9221,2707.76,8207.6187
1536,25-10-2010,2015.554,1685.754,1734.5763,2299.8569,1463.037,2031.636,2707.76,8248.2946
1537,22-10-2010,2011.236,1667.836,1716.9966,2295.2176,1439.9272,2028.3533,2707.76,8272.6335
1538,21-10-2010,2006.442,1649.442,1682.0514,2290.4151,1400.511,2025.074,2680.56,8297.6065
1539,20-10-2010,2002.889,1659.489,1729.4661,2292.8325,1452.0125,2027.3061,2653.36,8233.2241
1540,19-10-2010,1982.03,1652.23,1760.8617,2289.3832,1488.4826,2029.5365,2626.16,8201.9373
1541,18-10-2010,2014.007,1697.807,1782.1134,2303.8451,1515.4344,2031.7618,2626.16,8144.8156
1542,15-10-2010,1999.523,1696.923,1777.2633,2302.5548,1517.8756,2033.9854,2598.96,8128.93845
1543,14-10-2010,1995.477,1706.477,1824.5556,2304.8022,1569.2938,2036.2056,2626.16,8113.0613
1544,13-10-2010,2002.77,1700.17,1818.1296,2304.0984,1556.6577,2032.9297,2626.16,8114.763
1545,12-10-2010,1988.609,1672.409,1791.0639,2296.1118,1524.6297,2029.6555,2626.16,8158.3612
1546,11-10-2010,1981.044,1651.244,1798.7445,2290.3607,1525.2451,2026.3864,2598.96,8143.9673
1547,08-10-2010,1980.755,1664.555,1822.9491,2293.8814,1554.99,2028.6032,2598.96,8116.1145
1548,07-10-2010,1968.702,1638.902,1779.2982,2286.6037,1507.3662,2025.3358,2571.76,8157.0794
1549,06-10-2010,1971.949,1655.749,1785.2499,2291.3263,1519.9564,2027.5492,2571.76,8143.782
1550,05-10-2010,1973.275,1643.475,1808.0316,2288.5944,1534.7702,2024.2852,2544.56,8105.5031
1551,04-10-2010,1932.951,1616.751,1805.9814,2278.4947,1539.8413,2026.4969,2571.76,8160.7038
1552,01-10-2010,1948.608,1646.008,1794.078,2287.4367,1535.6474,2028.7035,2571.76,8152.7104
1553,30-09-2010,1940.04,1651.04,1805.247,2288.1337,1553.1489,2030.9084,2571.76,8146.0294
1554,29-09-2010,1946.041,1643.441,1808.3682,2286.9913,1549.4837,2027.6461,2544.56,8125.1874
1555,28-09-2010,1951.09,1634.89,1841.3703,2285.5259,1573.9263,2024.3889,2558.16,8104.3454
1556,27-09-2010,1941.672,1639.072,1846.6029,2285.9322,1585.8518,2026.5904,2571.76,8104.3862
1557,24-09-2010,1952.739,1636.539,1831.1346,2286.5187,1564.7021,2023.3349,2571.76,8111.3392
1558,23-09-2010,1912.211,1609.611,1827.6003,2276.317,1568.3792,2025.533,2544.56,8134.2178
1559,22-09-2010,1928.276,1612.076,1825.0146,2278.6069,1559.3471,2022.2826,2544.56,8123.3616
1560,21-09-2010,1937.626,1607.826,1810.9845,2278.6103,1539.5438,2019.0339,2544.56,8130.6257
1561,20-09-2010,1942.607,1626.407,1809.0261,2283.9228,1544.6999,2021.2286,2571.76,8140.4381
1562,17-09-2010,1913.503,1610.903,1816.6914,2277.6022,1558.917,2023.4199,2544.56,8140.739
1563,16-09-2010,1911.922,1595.722,1813.1571,2273.8741,1548.989,2020.1746,2544.56,8148.4842
1564,15-09-2010,1912.619,1582.819,1795.5315,2270.9229,1525.7925,2016.9327,2571.76,8185.0189
1565,14-09-2010,1905.87,1589.67,1792.1961,2272.2268,1529.6498,2019.1206,2571.76,8190.9451
1566,13-09-2010,1907.23,1604.63,1795.608,2276.3034,1539.8617,2021.3068,2571.76,8182.0252
1567,10-09-2010,1886.235,1570.035,1781.7309,2265.9334,1520.1876,2018.0666,2571.76,8219.5357
1568,09-09-2010,1877.106,1574.506,1796.3577,2266.4196,1540.9633,2020.2494,2571.76,8209.8933
1569,08-09-2010,1868.079,1551.879,1754.3286,2260.1381,1494.7641,2017.0126,2598.96,8280.6048
1570,07-09-2010,1856.128,1526.328,1730.1852,2252.8536,1465.4085,2013.7792,2598.96,8319.3784
1571,03-09-2010,1877.667,1534.267,1756.5012,2257.0339,1483.5985,2010.5492,2626.16,8291.1703
1572,02-09-2010,1853.17,1496.17,1742.8689,2245.4501,1464.1437,2007.3226,2653.36,8348.9839
1573,01-09-2010,1836.493,1465.893,1725.3504,2236.5421,1441.0237,2004.0994,2653.36,8385.8807
1574,31-08-2010,1783.861,1399.661,1715.6502,2215.3057,1425.2698,2000.8779,2653.36,8450.9125
1575,30-08-2010,1783.164,1385.364,1695.0105,2211.8649,1399.1986,1997.6598,2626.16,8457.9862
1576,27-08-2010,1809.803,1398.403,1681.1028,2217.7962,1379.4718,1994.4451,2598.96,8430.9868
1577,26-08-2010,1780.274,1382.474,1692.8226,2211.2665,1397.5105,1996.6245,2626.16,8461.6497
1578,25-08-2010,1794.061,1382.661,1703.6856,2212.7948,1401.1417,1993.4132,2626.16,8439.6466
1579,24-08-2010,1788.179,1363.179,1691.7822,2207.5724,1383.3019,1990.2053,2626.16,8460.169
1580,23-08-2010,1814.512,1403.112,1686.4578,2220.2119,1385.2671,1992.3813,2653.36,8452.077
1581,20-08-2010,1821.873,1424.073,1699.0038,2226.3421,1404.0895,1994.5539,2680.56,8444.9965
1582,19-08-2010,1828.571,1417.171,1672.2594,2225.4445,1372.2417,1991.3477,2707.76,8484.8819
1583,18-08-2010,1860.072,1435.072,1655.8425,2233.0724,1350.1332,1988.1449,2707.76,8472.5977
1584,17-08-2010,1857.318,1418.718,1649.34,2228.9312,1337.3781,1984.9455,2707.76,8484.6014
1585,16-08-2010,1834.946,1409.946,1662.1155,2224.841,1341.215,1987.1147,2707.76,8490.0176
1586,13-08-2010,1834.725,1396.125,1657.0818,2221.5685,1345.0519,1983.9187,2680.56,8481.0127
1587,12-08-2010,1842.137,1389.937,1638.171,2220.9225,1320.5787,1980.7261,2707.76,8496.4028
1588,11-08-2010,1852.099,1386.299,1631.5461,2221.1537,1307.7046,1977.5352,2707.76,8511.7929
1589,10-08-2010,1905.802,1453.602,1618.9542,2243.252,1302.7933,1979.7027,2707.76,8466.7055
1590,09-08-2010,1917.243,1478.643,1628.5014,2250.8034,1318.7886,1981.8651,2707.76,8441.5523
1591,06-08-2010,1906.788,1454.588,1622.2284,2244.0136,1306.2426,1978.6776,2707.76,8461.0564
1592,05-08-2010,1913.877,1448.077,1611.1053,2243.2673,1289.1151,1975.4935,2707.76,8467.9193
1593,04-08-2010,1916.308,1436.908,1600.4412,2240.9162,1272.416,1972.3128,2707.76,8478.9863
1594,03-08-2010,1904.782,1438.982,1608.4431,2240.5524,1286.9544,1974.4735,2707.76,8478.3539
1595,02-08-2010,1913.962,1434.562,1602.4302,2231.8297,1274.6498,1971.2945,2707.76,8477.9799
1596,30-07-2010,1872.72,1413.8815,1586.763,2223.107,1253.2179,1968.1189,2707.76,8537.7978
1597,29-07-2010,1872.601,1393.201,1584.4374,2226.6719,1257.9949,1970.2762,2734.96,8553.2049
1598,28-07-2010,1880.421,1414.621,1588.7673,2232.9806,1269.0636,1972.4301,2707.76,8519.9359
1599,27-07-2010,1893.528,1441.328,1596.3561,2241.1151,1283.2144,1974.5823,2707.76,8495.0768
1600,26-07-2010,1895.517,1456.917,1593.8469,2245.4127,1297.94575,1976.7294,2707.76,8491.5612
1601,23-07-2010,1874.522,1449.522,1612.7577,2241.7628,1312.6771,1978.8748,2707.76,8489.3189
1602,22-07-2010,1859.239,1447.839,1620.2088,2240.0849,1326.7021,1981.0168,2707.76,8492.9688
1603,21-07-2010,1818.303,1420.503,1629.297,2229.5296,1342.2775,1983.1554,2707.76,8520.6057
1604,20-07-2010,1841.916,1430.516,1608.795,2234.5021,1316.2624,1979.9832,2680.56,8503.5173
1605,19-07-2010,1821.125,1396.125,1592.3934,2224.1083,1294.1216,1976.8144,2680.56,8543.6866
1606,16-07-2010,1810.296,1398.896,1594.6425,2223.9604,1303.2268,1978.9496,2680.56,8548.1627
1607,15-07-2010,1864.016,1466.216,1602.8586,2246.1658,1317.9777,1981.0814,2680.56,8482.0242
1608,14-07-2010,1861.789,1450.389,1596.1113,2242.1997,1304.9676,1977.916,2680.56,8493.8392
1609,13-07-2010,1862.078,1437.078,1582.0659,2239.1057,1285.0487,1974.7523,2680.56,8510.5638
1610,12-07-2010,1833.875,1395.275,1550.7162,2226.133,1247.341,1971.592,2653.36,8557.9088
1611,09-07-2010,1832.532,1407.532,1519.3665,2229.2712,1226.0349,1973.7221,2653.36,8585.6018
1612,08-07-2010,1819.425,1408.025,1539.5778,2228.326,1252.1401,1975.8488,2653.36,8574.0911
1613,07-07-2010,1802.459,1377.459,1532.907,2219.2395,1239.1929,1972.6902,2653.36,8600.606
1614,06-07-2010,1747.702,1336.302,1555.7805,2203.8307,1267.826,1974.8135,2653.36,8628.01
1615,02-07-2010,1738.386,1313.386,1519.6419,2197.3877,1226.9665,1971.66,2653.36,8676.9173
1616,01-07-2010,1746.529,1335.129,1555.0002,2203.8086,1267.4316,1973.7799,2653.36,8628.673
1617,30-06-2010,1752.207,1327.207,1548.7119,2202.5744,1254.8448,1970.6298,2653.36,8632.1597
1618,29-06-2010,1770.108,1358.708,1553.2407,2212.3902,1266.1073,1972.7463,2653.36,8605.587
1619,28-06-2010,1826.769,1401.769,1516.3677,2228.8853,1224.5338,1969.5979,2653.36,8589.3282
1620,25-06-2010,1830.492,1391.892,1506.8052,2226.9813,1208.8394,1966.4529,2653.36,8598.1393
1621,24-06-2010,1825.273,1373.073,1527.3225,2221.968,1221.654,1963.3113,2653.36,8585.1564
1622,23-06-2010,1856.468,1417.868,1538.7363,2236.4248,1239.4428,1965.4244,2626.16,8521.25
1623,22-06-2010,1862.027,1409.827,1551.4812,2235.1651,1244.8964,1962.2862,2598.96,8488.4094
1624,21-06-2010,1892.44,1453.84,1568.5713,2249.3618,1268.0725,1964.3959,2598.96,8436.4574
1625,18-06-2010,1899.767,1474.767,1569.627,2255.5226,1276.0472,1966.5039,2571.76,8406.993
1626,17-06-2010,1897.268,1485.868,1593.8775,2258.2613,1306.0199,1968.6102,2571.76,8380.5971
1627,16-06-2010,1894.837,1497.037,1607.0355,2261.0238,1325.4781,1970.7114,2571.76,8365.479
1628,15-06-2010,1895.891,1511.691,1608.8868,2265.0001,1334.211,1970.1929,2598.96,8375.4529
1629,14-06-2010,1852.371,1454.571,1564.3638,2246.6316,1285.3462,1969.6744,2571.76,8450.3515
1630,11-06-2010,1855.72,1444.32,1548.4671,2244.6035,1263.6338,1966.5413,2571.76,8462.72835
1631,10-06-2010,1847.628,1449.828,1543.5864,2245.3838,1265.973,1968.6357,2571.76,8475.1052
1632,09-06-2010,1794.673,1410.473,1551.0528,2230.5003,1280.0303,1970.7284,2571.76,8516.3472
1633,08-06-2010,1805.4,1434.8,1561.0284,2237.8443,1296.471,1972.8194,2598.96,8508.3232
1634,07-06-2010,1785.799,1401.599,1549.8135,2227.7973,1279.1973,1969.688,2598.96,8542.194
1635,04-06-2010,1810.296,1439.696,1563.8742,2239.954,1299.5174,1971.7756,2598.96,8499.1925
1636,03-06-2010,1874.811,1490.611,1554.6636,2259.3068,1284.1443,1968.6476,2598.96,8446.8937
1637,02-06-2010,1867.246,1496.646,1559.9574,2260.2673,1296.1429,1970.7318,2626.16,8461.9608
1638,01-06-2010,1820.207,1436.007,1546.4628,2240.6204,1276.6983,1967.6072,2598.96,8508.6343
1639,28-05-2010,1851.997,1481.397,1552.4451,2255.3441,1289.3514,1969.688,2626.16,8483.6358
1640,27-05-2010,1875.202,1518.202,1542.852,2267.0707,1287.2094,1971.7654,2626.16,8466.2601
1641,26-05-2010,1815.515,1444.915,1562.4513,2242.98,1299.2012,1968.6442,2598.96,8491.5051
1642,25-05-2010,1825.851,1463.36,1558.5957,2250.2016,1302.5094,1970.7182,2626.16,8498.0875
1643,24-05-2010,1825.205,1481.805,1564.1343,2253.5761,1314.746,1972.7888,2653.36,8505.9687
1644,21-05-2010,1849.073,1519.273,1579.878,2265.5424,1336.6811,1974.8577,2626.16,8444.8027
1645,20-05-2010,1821.703,1505.503,1576.3131,2259.5516,1343.0884,1976.9232,2598.96,8454.7885
1646,19-05-2010,1895.585,1592.985,1578.6846,2289.0602,1349.4957,1978.9853,2626.16,8391.3972
1647,18-05-2010,1905.36,1616.36,1582.3107,2296.0982,1364.9504,1981.0457,2626.16,8368.3469
1648,17-05-2010,1932.798,1657.398,1585.9368,2309.3361,1370.3411,1983.101,2626.16,8338.5663
1649,14-05-2010,1930.656,1668.856,1598.0391,2312.1972,1388.8252,1985.1546,2626.16,8324.1316
1650,13-05-2010,1967.648,1719.448,1608.4125,2328.7994,1405.6671,1987.2048,2626.16,8272.3411
1651,12-05-2010,1991.839,1730.039,1562.9409,2334.1119,1355.7908,1984.087,2626.16,8297.921
1652,11-05-2010,1964.843,1716.643,1586.2122,2328.2469,1384.9033,1986.1338,2626.16,8296.7752
1653,10-05-2010,1971.541,1736.941,1587.681,2334.219,1393.2758,1988.1789,2626.16,8284.491
